nct_id,outcome_domain,time_frame,time_months,module_path,group_id,arm_group_name,arm_role,arm_class,arm_label,subjects_with_sae,event_count,denominator,count_type,subjects_source,is_total_term_available,is_event_count,is_incomplete,source_url
NCT03133793,SAE,Adverse events (AEs) were assessed every 4 weeks throughout treatment from time of first dose and up to the last day at 12 weeks. AEs were evaluated over treatment which was a maximum duration of 3 cycles (approximately 3 months).,3.0,resultsSection.adverseEventsModule,EG001,CoQ10 Only,treatment,Other,coq10 only,10.0,,35,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03133793
NCT03133793,SAE,Adverse events (AEs) were assessed every 4 weeks throughout treatment from time of first dose and up to the last day at 12 weeks. AEs were evaluated over treatment which was a maximum duration of 3 cycles (approximately 3 months).,3.0,resultsSection.adverseEventsModule,EG002,D-ribose Only,treatment,Other,d-ribose only,5.0,,33,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03133793
NCT03133793,SAE,Adverse events (AEs) were assessed every 4 weeks throughout treatment from time of first dose and up to the last day at 12 weeks. AEs were evaluated over treatment which was a maximum duration of 3 cycles (approximately 3 months).,3.0,resultsSection.adverseEventsModule,EG000,Placebo Only,comparator,Placebo/SoC,placebo,8.0,,38,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03133793
NCT03153111,SAE,Up to 17 months,17.0,resultsSection.adverseEventsModule,EG000,Macitentan,treatment,Other,macitentan,29.0,,71,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03153111
NCT03153111,SAE,Up to 17 months,17.0,resultsSection.adverseEventsModule,EG001,Placebo,comparator,Placebo/SoC,placebo,23.0,,71,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03153111
NCT03210402,SAE,"Adverse events were collected for all patients from the time of enrollment through the time of study exit, which occurred 12 weeks after the baseline visit for subjects that did not exit early.",2.7617951668584584,resultsSection.adverseEventsModule,EG002,Elevated Night Pacing Off From Randomization To 8 Weeks,treatment,Other,elevated night pacing off from randomization to 8 weeks,2.0,,5,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03210402
NCT03210402,SAE,"Adverse events were collected for all patients from the time of enrollment through the time of study exit, which occurred 12 weeks after the baseline visit for subjects that did not exit early.",2.7617951668584584,resultsSection.adverseEventsModule,EG000,Elevated Night Pacing On Before Randomization,treatment,Other,elevated night pacing on before randomization,4.0,,22,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03210402
NCT03210402,SAE,"Adverse events were collected for all patients from the time of enrollment through the time of study exit, which occurred 12 weeks after the baseline visit for subjects that did not exit early.",2.7617951668584584,resultsSection.adverseEventsModule,EG001,Elevated Night Pacing On From Randomization To 8 Weeks,treatment,Other,elevated night pacing on from randomization to 8 weeks,1.0,,9,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03210402
NCT03254485,SAE,From first dose of study drug (Day 1) up to Follow-up Visit (Day 113),3.7125256673511293,resultsSection.adverseEventsModule,EG000,Placebo,comparator,Placebo/SoC,placebo,9.0,,90,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03254485
NCT03254485,SAE,From first dose of study drug (Day 1) up to Follow-up Visit (Day 113),3.7125256673511293,resultsSection.adverseEventsModule,EG003,Praliciguat 40 mg,treatment,sGC stimulators,praliciguat,10.0,,91,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03254485
NCT03276728,SAE,Part A: Day 1 up to Day 31 Part B: Day 1 up to Day 37 Part C: Day 1 up to Day 51,1.675564681724846,resultsSection.adverseEventsModule,EG007,Part C: HFpEF AMG 986,treatment,Other,part c: hfpef amg 986,1.0,,3,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03276728
NCT03327649,SAE,3 months,3.0,resultsSection.adverseEventsModule,EG001,Active Treatment,treatment,Other,active treatment,,,24,subjects_non_total_not_used,,False,False,True,https://clinicaltrials.gov/study/NCT03327649
NCT03327649,SAE,3 months,3.0,resultsSection.adverseEventsModule,EG000,Sham Control,comparator,Placebo/SoC,placebo,,,24,subjects_non_total_not_used,,False,False,True,https://clinicaltrials.gov/study/NCT03327649
NCT03332212,SAE,"All adverse events occurring between the start of treatment and end of the residual effect period, 7 days after the last dose of medication. Up to 95 days.",0.22997946611909653,resultsSection.adverseEventsModule,EG001,Empagliflozin 10mg,treatment,SGLT2 inhibitors,empagliflozin,1.0,,35,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03332212
NCT03332212,SAE,"All adverse events occurring between the start of treatment and end of the residual effect period, 7 days after the last dose of medication. Up to 95 days.",0.22997946611909653,resultsSection.adverseEventsModule,EG000,Placebo,comparator,Placebo/SoC,placebo,7.0,,36,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03332212
NCT03357731,SAE,From first dose to 30 days post last dose (approximately 3 months),3.0,resultsSection.adverseEventsModule,EG002,Nitroglycerin (NTG),treatment,Other,nitroglycerin (ntg),1.0,,44,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03357731
NCT03357731,SAE,From first dose to 30 days post last dose (approximately 3 months),3.0,resultsSection.adverseEventsModule,EG000,Placebo (PBO),comparator,Placebo/SoC,placebo,1.0,,40,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03357731
NCT03387813,SAE,"Adverse device effects (ADEs), serious adverse device effects (SADEs), serious adverse events (SAEs), and unanticipated adverse device effects (UADEs) were summarized for subjects enrolled in this trial as number of events, the number and percentage of subjects with events and event rate as number of events/subject-month. Adverse event data were collected during the 1-year follow-up period.",12.0,resultsSection.adverseEventsModule,EG001,Randomized Arm - Control Group,comparator,Placebo/SoC,placebo,272.0,,503,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03387813
NCT03387813,SAE,"Adverse device effects (ADEs), serious adverse device effects (SADEs), serious adverse events (SAEs), and unanticipated adverse device effects (UADEs) were summarized for subjects enrolled in this trial as number of events, the number and percentage of subjects with events and event rate as number of events/subject-month. Adverse event data were collected during the 1-year follow-up period.",12.0,resultsSection.adverseEventsModule,EG000,Randomized Arm - Treatment Group,treatment,Other,randomized arm - treatment group,283.0,,497,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03387813
NCT03387813,SAE,"Adverse device effects (ADEs), serious adverse device effects (SADEs), serious adverse events (SAEs), and unanticipated adverse device effects (UADEs) were summarized for subjects enrolled in this trial as number of events, the number and percentage of subjects with events and event rate as number of events/subject-month. Adverse event data were collected during the 1-year follow-up period.",12.0,resultsSection.adverseEventsModule,EG002,Single Arm,treatment,Other,single arm,820.0,,1358,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03387813
NCT03423342,SAE,16 weeks,3.6823935558112777,resultsSection.adverseEventsModule,EG000,Nicotinamide Riboside,treatment,Other,nicotinamide riboside,1.0,,20,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03423342
NCT03423342,SAE,16 weeks,3.6823935558112777,resultsSection.adverseEventsModule,EG001,Placebo,comparator,Placebo/SoC,placebo,2.0,,10,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03423342
NCT03448406,SAE,"From first intake of study medication, until 7 days after last intake of study medication, up to 92 days.",0.22997946611909653,resultsSection.adverseEventsModule,EG001,10 mg Empagliflozin,treatment,SGLT2 inhibitors,empagliflozin,20.0,,157,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03448406
NCT03448406,SAE,"From first intake of study medication, until 7 days after last intake of study medication, up to 92 days.",0.22997946611909653,resultsSection.adverseEventsModule,EG000,Placebo,comparator,Placebo/SoC,placebo,29.0,,158,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03448406
NCT03458130,SAE,"Onset date on or after first dose of study drug and not more than 30 days after last dose of study drug, up to day 58.",0.9856262833675565,resultsSection.adverseEventsModule,EG000,AG10 400mg,treatment,Other,ag10 400mg,1.0,,16,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03458130
NCT03458130,SAE,"Onset date on or after first dose of study drug and not more than 30 days after last dose of study drug, up to day 58.",0.9856262833675565,resultsSection.adverseEventsModule,EG002,Placebo,comparator,Placebo/SoC,placebo,2.0,,17,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03458130
NCT03541603,SAE,6 weeks,1.3808975834292292,resultsSection.adverseEventsModule,EG000,Levosimendan 2.5mg/mL Injectable Solution,treatment,Other,levosimendan 2.5mg/ml injectable solution,3.0,,18,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03541603
NCT03541603,SAE,6 weeks,1.3808975834292292,resultsSection.adverseEventsModule,EG001,Matching Placebo,comparator,Placebo/SoC,placebo,1.0,,19,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03541603
NCT03547583,SAE,Timeframe for reporting adverse events: From the first application of study medication up to 5 calendar days after end of treatment with study medication. Timeframe for number of death (all causes): After study medication start until last contact date. (The median follow-up time is 197 days.),6.4722792607802875,resultsSection.adverseEventsModule,EG002,Placebo,comparator,Placebo/SoC,placebo,48.0,,262,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03547583
NCT03547583,SAE,Timeframe for reporting adverse events: From the first application of study medication up to 5 calendar days after end of treatment with study medication. Timeframe for number of death (all causes): After study medication start until last contact date. (The median follow-up time is 197 days.),6.4722792607802875,resultsSection.adverseEventsModule,EG000,Vericiguat up to 10 mg,treatment,sGC stimulators,vericiguat,46.0,,262,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03547583
NCT03547583,SAE,Timeframe for reporting adverse events: From the first application of study medication up to 5 calendar days after end of treatment with study medication. Timeframe for number of death (all causes): After study medication start until last contact date. (The median follow-up time is 197 days.),6.4722792607802875,resultsSection.adverseEventsModule,EG001,Vericiguat up to 15 mg,treatment,sGC stimulators,vericiguat,54.0,,264,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03547583
NCT03611153,SAE,"Adverse events were collected on each participant from the start of the invasive testing procedure and study drug administration, through the follow-up visit, which was approximately 9-14 days later; for a total of approximately 15 days.",0.45995893223819306,resultsSection.adverseEventsModule,EG001,Placebo,comparator,Placebo/SoC,placebo,1.0,,15,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03611153
NCT03619213,SAE,"[All-cause mortality]: From randomization until end of study, up to 42.2 months. [Serious AE and other AE] From first dose until end of study, up to 42.2 months.",42.2,resultsSection.adverseEventsModule,EG000,Dapa 10 mg,treatment,SGLT2 inhibitors,dapa 10 mg,1454.0,,3126,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03619213
NCT03619213,SAE,"[All-cause mortality]: From randomization until end of study, up to 42.2 months. [Serious AE and other AE] From first dose until end of study, up to 42.2 months.",42.2,resultsSection.adverseEventsModule,EG001,Placebo,comparator,Placebo/SoC,placebo,1508.0,,3127,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03619213
NCT03756285,SAE,"Adverse Events will be collected from the time of the first dose throughout the treatment period and including the follow-up period, up to 124 days. Serious Adverse Events will be recorded from the time of signing the informed consent form through follow-up period, up to 124 days.",4.073921971252567,resultsSection.adverseEventsModule,EG000,AZD4831,treatment,Other,azd4831,2.0,,27,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03756285
NCT03756285,SAE,"Adverse Events will be collected from the time of the first dose throughout the treatment period and including the follow-up period, up to 124 days. Serious Adverse Events will be recorded from the time of signing the informed consent form through follow-up period, up to 124 days.",4.073921971252567,resultsSection.adverseEventsModule,EG001,Placebo,comparator,Placebo/SoC,placebo,2.0,,14,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03756285
NCT03877224,SAE,"Includes data collected on or after date of first dose and up to (including) 30 days following last dose of randomized study drug, and no later than visit 5 (up to day 119). Deaths collected on or after first dose of randomized study drug, up to 119 days.",0.9856262833675565,resultsSection.adverseEventsModule,EG000,Dapa 10 mg,treatment,SGLT2 inhibitors,dapa 10 mg,26.0,,252,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03877224
NCT03877224,SAE,"Includes data collected on or after date of first dose and up to (including) 30 days following last dose of randomized study drug, and no later than visit 5 (up to day 119). Deaths collected on or after first dose of randomized study drug, up to 119 days.",0.9856262833675565,resultsSection.adverseEventsModule,EG001,Placebo,comparator,Placebo/SoC,placebo,19.0,,249,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03877224
NCT03988634,SAE,"Adverse events of the double-blind phase were reported from first dose of study treatment until end of study treatment plus 1 month post treatment, up to a maximum duration of 21 months. For those patients enrolled during the original version (00) of the protocol, where the open-label phase existed, adverse events were reported during the 4 week Open-Label period, and 1 month post treatment, for a maximum of 2 months.",1.0,resultsSection.adverseEventsModule,EG000,Double-blind Phase Sacubitril+ Valsartan (LCZ696),treatment,ARNI,sacubitril,119.0,,233,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03988634
NCT03988634,SAE,"Adverse events of the double-blind phase were reported from first dose of study treatment until end of study treatment plus 1 month post treatment, up to a maximum duration of 21 months. For those patients enrolled during the original version (00) of the protocol, where the open-label phase existed, adverse events were reported during the 4 week Open-Label period, and 1 month post treatment, for a maximum of 2 months.",1.0,resultsSection.adverseEventsModule,EG001,Double-blind Phase Valsartan,treatment,ARB/ACEi,valsartan,117.0,,233,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03988634
NCT03988634,SAE,"Adverse events of the double-blind phase were reported from first dose of study treatment until end of study treatment plus 1 month post treatment, up to a maximum duration of 21 months. For those patients enrolled during the original version (00) of the protocol, where the open-label phase existed, adverse events were reported during the 4 week Open-Label period, and 1 month post treatment, for a maximum of 2 months.",1.0,resultsSection.adverseEventsModule,EG002,Open-label Phase Sacubitril+ Valsartan,treatment,ARNI,sacubitril,3.0,,50,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT03988634
NCT04111536,SAE,17 weeks,3.9125431530494827,resultsSection.adverseEventsModule,EG001,Placebo,comparator,Placebo/SoC,placebo,2.0,,28,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT04111536
NCT04327024,SAE,Adverse events were collected with onset date on or after first dose and up to the end of the study (week 36). Serious adverse events were collected with onset date on or after the signing of the informed consent form and up to the end of the study (week 36).,8.285385500575375,resultsSection.adverseEventsModule,EG001,Allopurinol,treatment,Other,allopurinol,10.0,,53,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT04327024
NCT04327024,SAE,Adverse events were collected with onset date on or after first dose and up to the end of the study (week 36). Serious adverse events were collected with onset date on or after the signing of the informed consent form and up to the end of the study (week 36).,8.285385500575375,resultsSection.adverseEventsModule,EG002,Placebo,comparator,Placebo/SoC,placebo,9.0,,53,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT04327024
NCT04327024,SAE,Adverse events were collected with onset date on or after first dose and up to the end of the study (week 36). Serious adverse events were collected with onset date on or after the signing of the informed consent form and up to the end of the study (week 36).,8.285385500575375,resultsSection.adverseEventsModule,EG000,Verinurad + Allopurinol,treatment,Other,verinurad + allopurinol,10.0,,53,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT04327024
NCT04424914,SAE,Day 1 up to 6 months of follow-up,6.0,resultsSection.adverseEventsModule,EG002,Non-evaluable Participants,treatment,Other,non-evaluable participants,,,32,subjects_non_total_not_used,,False,False,True,https://clinicaltrials.gov/study/NCT04424914
NCT04424914,SAE,Day 1 up to 6 months of follow-up,6.0,resultsSection.adverseEventsModule,EG000,Participants With ATTR-CM,treatment,Other,participants with attr-cm,,,56,subjects_non_total_not_used,,False,False,True,https://clinicaltrials.gov/study/NCT04424914
NCT04424914,SAE,Day 1 up to 6 months of follow-up,6.0,resultsSection.adverseEventsModule,EG001,Participants Without ATTR-CM,treatment,Other,participants without attr-cm,,,259,subjects_non_total_not_used,,False,False,True,https://clinicaltrials.gov/study/NCT04424914
NCT04434664,SAE,"From enrollment until the end of follow-up, an average of 10 weeks",2.3014959723820487,resultsSection.adverseEventsModule,EG000,Amlodipine Besylate,treatment,Other,amlodipine besylate,1.0,,45,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT04434664
NCT04435626,SAE,"Treatment emergent adverse events (TEAEs) are considered from the start of study intervention up to 3 days after the last study intervention administration, with an average treatment duration of 28 months. In contrast, numbers for all-cause mortality listed below consider all deaths after randomization over the entire average study duration of 32 months, independent of treatment and including deaths which occurred after the end of study visit in the 4-week follow-up period.",28.0,resultsSection.adverseEventsModule,EG000,Finerenone (BAY94-8862),treatment,MRA,finerenone,1157.0,,2993,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT04435626
NCT04435626,SAE,"Treatment emergent adverse events (TEAEs) are considered from the start of study intervention up to 3 days after the last study intervention administration, with an average treatment duration of 28 months. In contrast, numbers for all-cause mortality listed below consider all deaths after randomization over the entire average study duration of 32 months, independent of treatment and including deaths which occurred after the end of study visit in the 4-week follow-up period.",28.0,resultsSection.adverseEventsModule,EG001,Placebo,comparator,Placebo/SoC,placebo,1213.0,,2993,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT04435626
NCT04633460,SAE,"Adverse events were collected the day of the study visit (the day of the first intervention visit, ""Day 1"", and the day of the second intervention visit, approximately ""Day 8"").",0.26283367556468173,resultsSection.adverseEventsModule,EG000,Ketone Ester,treatment,Other,ketone ester,1.0,,20,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT04633460
NCT04730947,SAE,Adverse events were collected on each participant from enrollment through approximately one week following the final on-site study visit for a total of approximately seven months.,,resultsSection.adverseEventsModule,EG000,Dapagliflozin Group,treatment,SGLT2 inhibitors,dapagliflozin,4.0,,21,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT04730947
NCT04767061,SAE,"During the intervention period, which can include up to 4 periods, with each period being up to 6 weeks, and through the follow-up period, which lasts for 1 year after the subject's end of intervention date.",12.0,resultsSection.adverseEventsModule,EG002,Subjects in Follow-Up,treatment,Other,subjects in follow-up,2.0,,9,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT04767061
NCT04788511,SAE,From baseline (week 0) to end of trial (week 57),13.118527042577677,resultsSection.adverseEventsModule,EG001,Placebo,comparator,Placebo/SoC,placebo,71.0,,266,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT04788511
NCT04788511,SAE,From baseline (week 0) to end of trial (week 57),13.118527042577677,resultsSection.adverseEventsModule,EG000,Semaglutide 2.4 mg,treatment,Other,semaglutide 2.4 mg,35.0,,263,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT04788511
NCT04847557,SAE,Baseline Up To 162 Weeks,37.284234752589185,resultsSection.adverseEventsModule,EG001,Placebo,comparator,Placebo/SoC,placebo,94.0,,367,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT04847557
NCT04847557,SAE,Baseline Up To 162 Weeks,37.284234752589185,resultsSection.adverseEventsModule,EG000,Tirzepatide - MTD,treatment,Other,tirzepatide - mtd,96.0,,364,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT04847557
NCT04986202,SAE,"The on-study period (Baseline - 52 weeks). The on-study period for is calculated from the date of the first dose of IP and to the earliest date of withdrawal of consent or date of death. If withdrawal of consent or death did not occur, it is calculated from the date of the first dose of IP and to the last study visit.",11.967779056386652,resultsSection.adverseEventsModule,EG000,AZD4831 2.5 mg,treatment,Other,azd4831 2.5 mg,60.0,,234,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT04986202
NCT04986202,SAE,"The on-study period (Baseline - 52 weeks). The on-study period for is calculated from the date of the first dose of IP and to the earliest date of withdrawal of consent or date of death. If withdrawal of consent or death did not occur, it is calculated from the date of the first dose of IP and to the last study visit.",11.967779056386652,resultsSection.adverseEventsModule,EG001,AZD4831 5 mg,treatment,Other,azd4831 5 mg,57.0,,240,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT04986202
NCT04986202,SAE,"The on-study period (Baseline - 52 weeks). The on-study period for is calculated from the date of the first dose of IP and to the earliest date of withdrawal of consent or date of death. If withdrawal of consent or death did not occur, it is calculated from the date of the first dose of IP and to the last study visit.",11.967779056386652,resultsSection.adverseEventsModule,EG002,Placebo,comparator,Placebo/SoC,placebo,56.0,,235,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT04986202
NCT05126836,SAE,1 month,1.0,resultsSection.adverseEventsModule,EG000,Cilostazol,treatment,Other,cilostazol,3.0,,23,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT05126836
NCT05126836,SAE,1 month,1.0,resultsSection.adverseEventsModule,EG001,Placebo,comparator,Placebo/SoC,placebo,5.0,,23,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT05126836
NCT05409183,SAE,Through week 12 plus a 4-week follow-up period.,2.761795166858458,resultsSection.adverseEventsModule,EG006,Overall CRD-740,treatment,Other,overall crd-740,3.0,,40,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT05409183
NCT05409183,SAE,Through week 12 plus a 4-week follow-up period.,2.761795166858458,resultsSection.adverseEventsModule,EG007,Overall Placebo,comparator,Placebo/SoC,placebo,3.0,,20,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT05409183
NCT05409183,SAE,Through week 12 plus a 4-week follow-up period.,2.761795166858458,resultsSection.adverseEventsModule,EG000,Period 1: CRD-740,treatment,Other,period 1: crd-740,1.0,,40,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT05409183
NCT05409183,SAE,Through week 12 plus a 4-week follow-up period.,2.761795166858458,resultsSection.adverseEventsModule,EG002,Period 2: CRD-740,treatment,Other,period 2: crd-740,1.0,,38,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT05409183
NCT05409183,SAE,Through week 12 plus a 4-week follow-up period.,2.761795166858458,resultsSection.adverseEventsModule,EG005,Period 3: Placebo,comparator,Placebo/SoC,placebo,1.0,,19,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT05409183
NCT05592275,SAE,Baseline up to Week 30,6.904487917146145,resultsSection.adverseEventsModule,EG002,100 mg LY3540378,treatment,Other,100 mg ly3540378,20.0,,81,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT05592275
NCT05592275,SAE,Baseline up to Week 30,6.904487917146145,resultsSection.adverseEventsModule,EG000,25 mg LY3540378,treatment,Other,25 mg ly3540378,19.0,,79,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT05592275
NCT05592275,SAE,Baseline up to Week 30,6.904487917146145,resultsSection.adverseEventsModule,EG001,50 mg LY3540378,treatment,Other,50 mg ly3540378,26.0,,83,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT05592275
NCT05592275,SAE,Baseline up to Week 30,6.904487917146145,resultsSection.adverseEventsModule,EG003,Placebo,comparator,Placebo/SoC,placebo,15.0,,88,subjects_with_>=1_sae,event_group_total,False,True,False,https://clinicaltrials.gov/study/NCT05592275
